minute,player_id,opponent_strength,hot_days,altitude,sprints,pressures,xg_flow,EVM,cumulative_load,stamina_index,injury_prob,injury_event
3,14,0.5496110715313199,32.044598068117615,1691.5154864458273,1,1,1,50.01154878420004,6,0.9849999349552793,0.001015228493436806,0
3,15,0.7107317700506379,32.31625853085201,1691.5154864458273,0,0,0,-0.0018041001178767764,2,0.9849999781346193,0.0010152284489323418,0
3,16,0.8358718164723626,31.378876270042543,1691.5154864458273,1,0,2,100.0031401434427,9,0.9849999044598607,0.0010152285248680962,0
3,17,0.9740053477152073,33.35916889665052,1691.5154864458273,0,2,2,100.01215821614497,6,0.984999932286939,0.0010152284961870346,0
3,18,0.5253896859347525,31.2408582880431,1691.5154864458273,0,1,2,99.98400239975915,3,0.9849999682933627,0.001015228459075615,0
3,19,0.8490213027144613,32.3135212145971,1691.5154864458273,1,0,1,50.001753453862605,4,0.9849999562729428,0.0010152284714649274,0
3,20,0.9498129674822442,32.03911827449328,1691.5154864458273,1,1,0,-0.0046525965252211185,4,0.9849999566442682,0.0010152284710822064,0
3,21,0.5163552499507598,31.822159135545892,1691.5154864458273,0,0,0,0.0025844610457346168,2,0.98499997846893,0.0010152284485877715,0
3,22,0.9452611424567521,28.93526243764041,1691.5154864458273,0,2,0,0.0023823034864041614,6,0.9849999412666666,0.0010152284869317293,0
4,1,0.9620808437265733,34.939329533684784,1691.5154864458273,1,0,1,50.004306756337705,9,0.9799998936192494,0.001020408274032447,0
4,2,0.7843464085440682,32.52412442236236,1691.5154864458273,0,1,2,99.99828598145062,6,0.9799999339819279,0.0010204082320054942,0
4,3,0.7701289962763214,30.79578581223169,1691.5154864458273,0,2,1,50.00775014929584,8,0.9799999166535222,0.0010204082500484017,0
4,4,0.9014396859454863,28.192761606111297,1691.5154864458273,1,1,0,0.024854975180494683,7,0.97999993323611,0.0010204082327820642,0
4,5,0.7348391152838147,29.05470113016638,1691.5154864458273,0,0,1,49.988757278329686,3,0.9799999705121138,0.001020408193969062,0
4,6,0.9875705776977879,32.179729684966425,1691.5154864458273,0,2,4,199.9971675942893,4,0.9799999564539911,0.0010204082086068419,0
4,7,0.6297588527990077,31.297096824593357,1691.5154864458273,0,0,2,99.99797340954782,9,0.9799999047088569,0.0010204082624855814,0
4,8,0.5593916554560536,30.224872916754933,1691.5154864458273,0,0,1,50.01261589251422,5,0.9799999488741594,0.0010204082164992122,0
4,9,0.6214904522212432,29.232032350974077,1691.5154864458273,0,1,0,-0.01853310975323846,6,0.9799999406642774,0.0010204082250476116,0
4,10,0.5654112373734353,34.572629817857894,1691.5154864458273,1,0,0,-0.0022187916795206528,7,0.9799999181278057,0.001020408248513329,0
4,11,0.9973305126602061,30.53189986638143,1691.5154864458273,1,1,1,49.99706016691577,8,0.9799999173677096,0.001020408249304766,0
4,12,0.5906304027795068,29.71951440992166,1691.5154864458273,1,1,3,150.0052894827806,3,0.9799999698373887,0.001020408194671608,0
4,13,0.7908860507138882,34.218381524362925,1691.5154864458273,0,1,0,0.00462885147275271,7,0.9799999189667088,0.0010204082476398353,0
4,14,0.6718534559632219,31.983979234770967,1691.5154864458273,0,0,1,50.00409612098196,6,0.9799999350783245,0.0010204082308638898,0
4,15,0.7124075197819342,34.93933042447409,1691.5154864458273,1,2,1,50.00320905592842,5,0.9799999408995815,0.0010204082248026051,0
4,16,0.5330495176676024,34.44297574925535,1691.5154864458273,0,2,0,-0.004920603006089251,11,0.9799998718261809,0.0010204082967241106,0
4,17,0.5004739074160636,33.73890705748524,1691.5154864458273,0,0,0,0.0018964865496201306,6,0.9799999315161394,0.0010204082345729544,0
4,18,0.8433438865393097,33.34512594675833,1691.5154864458273,1,0,2,99.97675049040915,4,0.9799999548769625,0.0010204082102488958,0
4,19,0.7745922252361794,28.86308616361704,1691.5154864458273,0,2,3,150.0008099395839,6,0.9799999414131713,0.0010204082242678387,0
4,20,0.6344423688550415,30.77960086404918,1691.5154864458273,0,1,3,150.01169736549522,5,0.9799999479358285,0.0010204082174762332,0
4,21,0.6662790519990216,28.61276927190926,1691.5154864458273,1,0,2,99.99658431539265,3,0.9799999709606346,0.0010204081935020473,0
4,22,0.9549576296022586,31.854505213585732,1691.5154864458273,2,4,0,0.007581286985084703,12,0.9799998706822667,0.001020408297915192,0
5,1,0.7472795681719948,32.23171697632739,1691.5154864458273,1,0,1,50.018533862092816,10,0.9749998909591031,0.0010256411403454665,0
5,2,0.610343839091101,33.59866870484408,1691.5154864458273,0,2,0,0.004545956637676527,8,0.9749999090677305,0.001025641121296282,0
5,3,0.8963073732377215,32.5657465513801,1691.5154864458273,1,0,1,50.006561254798,9,0.9749999008461636,0.0010256411299448746,0
5,4,0.6187713518488869,34.43961642347324,1691.5154864458273,1,0,1,49.99702074975733,8,0.9749999067917687,0.0010256411236904566,0
5,5,0.9065628731890276,28.79476379858279,1691.5154864458273,0,0,1,49.99152425614625,3,0.9749999707759266,0.001025641056382984,0
5,6,0.8462573560670719,34.28323235782345,1691.5154864458273,1,1,1,50.00828906175855,6,0.9749999304112579,0.0010256410988441784,0
5,7,0.9570189745258366,31.604515545607295,1691.5154864458273,0,1,1,49.997346756267525,10,0.974999893080945,0.0010256411381134168,0
5,8,0.670848537021814,32.90953483909341,1691.5154864458273,0,0,0,-0.0032011982303352463,5,0.9749999443330122,0.0010256410841993331,0
5,9,0.5473001697719067,31.162463655150034,1691.5154864458273,0,1,0,0.005192660489295896,7,0.9749999262034942,0.001025641103270492,0
5,10,0.7414398846499137,33.746012657670754,1691.5154864458273,0,0,0,-0.00587228204670519,7,0.9749999200853358,0.0010256411097064255,0
5,11,0.6459518699484103,31.529015949712523,1691.5154864458273,1,0,3,150.0025063234412,9,0.9749999040027262,0.001025641126624361,0
5,12,0.606532150211283,33.75172461182904,1691.5154864458273,0,3,2,99.98631649845595,6,0.9749999314901221,0.0010256410977092783,0
5,13,0.6162645825647353,30.533338841825724,1691.5154864458273,0,0,1,50.01399889459766,7,0.9749999276933383,0.001025641101703266,0
5,14,0.5398493854312474,31.73232856947313,1691.5154864458273,0,0,1,50.00158266416714,6,0.9749999355891298,0.0010256410933973696,0
5,15,0.6093974031691172,31.792944096176527,1691.5154864458273,2,3,0,0.01698386879346396,10,0.9749998924434854,0.0010256411387839857,0
5,16,0.9733244134733618,32.278701220188275,1691.5154864458273,0,1,2,100.02140235822844,12,0.9749998689601848,0.0010256411634870038,0
5,17,0.6769553601594778,31.944106703635374,1691.5154864458273,0,0,1,49.99911896670065,6,0.9749999351592585,0.0010256410938495682,0
5,18,0.8006051121892614,30.97179620315072,1691.5154864458273,2,1,1,50.03415675568204,7,0.9749999266550179,0.0010256411027955163,0
5,19,0.696944015446583,34.10033859552724,1691.5154864458273,0,0,0,0.0017691375090922344,6,0.974999930782499,0.001025641098453655,0
5,20,0.9261366328502152,31.788013421024353,1691.5154864458273,0,0,0,-0.0029548113707827525,5,0.974999946230083,0.0010256410822037292,0
5,21,0.8952663051676915,28.379473271968816,1691.5154864458273,0,1,1,50.006213510380604,4,0.9749999615965451,0.0010256410660391389,0
5,22,0.8299016326582704,28.436187924381795,1691.5154864458273,0,1,2,99.98794814756799,13,0.9749998749393441,0.0010256411571972878,0
6,1,0.6855197168525624,33.01761906045057,1691.5154864458273,1,2,0,0.018789609714780962,13,0.9699998547904837,0.0010309279893820152,0
6,2,0.8412069977611312,34.80128901084848,1691.5154864458273,1,1,1,50.00836296045389,10,0.9699998822661614,0.0010309279601805217,0
6,3,0.5450854711611042,29.179899571187327,1691.5154864458273,0,2,0,0.005629904777872963,11,0.9699998914118455,0.0010309279504603747,0
6,4,0.5857662238169072,29.309855211574646,1691.5154864458273,0,1,0,0.010932039451771567,9,0.9699999107594668,0.0010309279298974826,0
6,5,0.639056113965928,28.535299401305164,1691.5154864458273,0,0,1,50.00338329329709,3,0.9699999710392595,0.0010309278658313756,0
6,6,0.7444516638111427,29.860138358759198,1691.5154864458273,1,0,0,0.019666395961187987,7,0.969999929287559,0.0010309279102055971,0
6,7,0.5547285156750749,30.792088062081167,1691.5154864458273,2,1,0,0.0004459970680806766,13,0.9699998645782361,0.0010309279789794694,0
6,8,0.9190235093945337,29.057664074166002,1691.5154864458273,0,0,0,0.013558946584624462,5,0.9699999508485112,0.001030927887290351,0
6,9,0.586670066031717,32.588617936652255,1691.5154864458273,0,1,2,99.98782644377353,8,0.9699999118013569,0.001030927928790149,0
6,10,0.8797684431296231,32.49187812139006,1691.5154864458273,2,1,2,100.03346725818501,10,0.9699998900789699,0.0010309279518769716,0
6,11,0.9412508431690316,30.035543173787687,1691.5154864458273,0,1,2,100.01881235262145,10,0.9699998983888272,0.001030927943045152,0
6,12,0.651636489529936,28.76902854077111,1691.5154864458273,0,0,0,-0.001556371738894448,6,0.9699999416040912,0.0010309278971154345,0
6,13,0.9779624608699511,34.40622742299615,1691.5154864458273,0,0,1,50.00094254936654,7,0.9699999185218668,0.0010309279216475077,0
6,14,0.5424283535038482,32.72666841203024,1691.5154864458273,1,1,0,0.010549628908735257,8,0.9699999114277337,0.0010309279291872404,0
6,15,0.5772885207086789,30.951580543234094,1691.5154864458273,0,0,0,0.009496055518442627,10,0.9699998952898443,0.0010309279463387895,0
6,16,0.6777457211629615,30.949722020721733,1691.5154864458273,1,1,0,0.024960131938177574,14,0.9699998534145845,0.001030927990844338,0
6,17,0.9112447298976465,33.26101434883081,1691.5154864458273,1,2,1,50.025387032731224,9,0.9699998987292624,0.0010309279426833331,0
6,18,0.7334879207813911,32.534707572081835,1691.5154864458273,1,1,1,49.99591822860927,9,0.9699999009406689,0.0010309279403330229,0
6,19,0.6886289931073645,31.458396115484152,1691.5154864458273,0,2,0,-0.008345856100959644,8,0.9699999148602172,0.0010309279255391543,0
6,20,0.8224955624491307,28.353916340175005,1691.5154864458273,3,1,0,0.04973447008519223,9,0.9699999136700405,0.001030927926804089,0
6,21,0.9104168250842092,33.40679739804032,1691.5154864458273,1,1,1,50.00312441581075,6,0.9699999321902618,0.0010309279071205686,0
6,22,0.5488436993256531,32.31209079728136,1691.5154864458273,0,0,0,-0.009636231740830848,13,0.9699998578933549,0.001030927986084245,0
7,1,0.620364665548989,31.32532442177641,1691.5154864458273,0,1,0,0.002260874786179786,14,0.9649998516356401,0.0010362695893735485,0
7,2,0.7643594505681364,32.027799166532915,1691.5154864458273,0,1,2,99.99018471110314,11,0.9649998808138598,0.0010362695580403822,0
7,3,0.7964733604378886,29.263521577651915,1691.5154864458273,0,1,4,199.98033467807986,12,0.9649998812007201,0.0010362695576249506,0
7,4,0.6309425190710014,34.88693317789101,1691.5154864458273,1,0,2,100.02600377543564,10,0.9649998819764245,0.001036269556791957,0
7,5,0.9571049928326487,34.251056813917316,1691.5154864458273,0,0,0,0.007170174908325325,3,0.9649999652382841,0.001036269467380834,0
7,6,0.5481688793319947,31.052538751067456,1691.5154864458273,0,1,0,0.003477069597541711,8,0.9649999159586397,0.0010362695203000002,0
7,7,0.571686729634089,33.643996154827455,1691.5154864458273,1,0,1,49.997243761353516,14,0.9649998406538465,0.001036269601166399,0
7,8,0.9800363823984315,32.76165330171848,1691.5154864458273,1,0,3,150.02837227324628,6,0.9649999334997873,0.0010362695014633598,0
7,9,0.575650935194546,34.99754034737114,1691.5154864458273,1,1,2,100.00926997562958,10,0.964999881602237,0.0010362695571937796,0
7,10,0.8163326959142734,29.389542871566533,1691.5154864458273,0,0,1,50.00357473341597,10,0.9649999005742661,0.0010362695368205793,0
7,11,0.6404256822685824,30.10765786855613,1691.5154864458273,0,0,2,100.00440145495915,10,0.9649998981448609,0.0010362695394294074,0
7,12,0.671946489247881,34.38782711526927,1691.5154864458273,0,0,1,49.991929956288494,6,0.9649999301989495,0.0010362695050079793,0
7,13,0.669674625535845,28.93515263386352,1691.5154864458273,1,0,0,0.012394071867034622,8,0.9649999216891859,0.0010362695141462274,0
7,14,0.5849987420666967,31.304024916084057,1691.5154864458273,0,2,1,50.00209483346405,10,0.9649998940975141,0.0010362695437756693,0
7,15,0.8085902111145142,30.395537574844294,1691.5154864458273,0,3,0,0.016485853905582198,13,0.9649998663222414,0.0010362695736022734,0
7,16,0.8355711588565413,32.110928916886884,1691.5154864458273,0,0,2,99.99482597097457,14,0.9649998479148261,0.001036269593369162,0
7,17,0.8285367080544437,29.97792553741883,1691.5154864458273,0,1,0,-0.014721616182113081,10,0.9649998985837493,0.001036269538958105,0
7,18,0.8471475478975283,29.520861501026282,1691.5154864458273,2,2,1,50.02185736617079,13,0.9649998701690146,0.0010362695694713985,0
7,19,0.9363995844536177,31.779274441332824,1691.5154864458273,0,0,0,0.0018568071532559234,8,0.9649999139917842,0.0010362695224121169,0
7,20,0.5505650678073117,28.467531283650075,1691.5154864458273,0,1,2,100.00740977379562,10,0.9649999036934599,0.0010362695334710191,0
7,21,0.844831969306572,33.910571630011106,1691.5154864458273,0,1,0,-0.00337279194886075,7,0.96499991969564,0.0010362695162870056,0
7,22,0.7193340940375501,31.24811214554277,1691.5154864458273,0,0,1,50.01375141415443,13,0.9649998625726693,0.0010362695776287686,0
8,1,0.7399414337065238,30.96942585950232,1691.5154864458273,1,1,3,150.01666489070297,16,0.9599998323671569,0.0010416668485599744,0
8,2,0.998810867178587,31.698161954182414,1691.5154864458273,1,0,2,99.99563865666346,12,0.9599998713169635,0.0010416668062967164,0
8,3,0.5947870353839844,34.426994835987585,1691.5154864458273,0,1,2,100.01007777937248,13,0.9599998485921332,0.0010416668309547426,0
8,4,0.7292333487952235,30.279695803957118,1691.5154864458273,0,0,2,99.98261500081571,10,0.9599998975628512,0.0010416667778180987,0
8,5,0.8501431712187971,29.74944886151411,1691.5154864458273,1,1,1,50.00754945720938,5,0.9599999496783465,0.0010416667212691582,0
8,6,0.8933489788823257,31.687713770446912,1691.5154864458273,1,1,0,-0.0016689951352594073,10,0.9599998927994828,0.0010416667829866854,0
8,7,0.837666525023663,33.05385475652618,1691.5154864458273,1,0,0,-0.002449635717310524,15,0.9599998322666783,0.0010416668486690006,0
8,8,0.773162001592069,33.381552920528826,1691.5154864458273,0,1,1,50.01746051914848,7,0.9599999209484208,0.001041666752443127,0
8,9,0.5082220194053642,31.476337549894108,1691.5154864458273,2,1,5,250.02329585851865,13,0.9599998615689477,0.0010416668168739933,0
8,10,0.8693002663201207,33.20953576108738,1691.5154864458273,0,2,1,50.0121634428769,12,0.9599998651813343,0.0010416668129543019,0
8,11,0.9695675208341746,31.08795471143521,1691.5154864458273,0,1,0,-0.015285812900831856,11,0.9599998843113349,0.0010416667921969173,0
8,12,0.8657016083388116,30.167468134072372,1691.5154864458273,0,0,1,49.99808860777357,6,0.9599999387655125,0.0010416667331103423,0
8,13,0.7135340997641055,28.922699715447223,1691.5154864458273,0,2,1,50.0019833929918,10,0.959999902153611,0.0010416667728368047,0
8,14,0.9227169635058203,33.91881167837783,1691.5154864458273,0,0,2,99.99391979649411,10,0.9599998852516095,0.001041666791176654,0
8,15,0.609794109396723,33.01014740491265,1691.5154864458273,1,1,3,149.99060188293697,15,0.9599998324884733,0.0010416668484283377,0
8,16,0.552888303845229,32.35185502633628,1691.5154864458273,0,1,0,-0.00812177623589007,15,0.9599998358290086,0.0010416668448036234,0
8,17,0.5236505221445809,33.74757607394175,1691.5154864458273,0,1,1,49.98658348249418,11,0.9599998744139954,0.0010416668029362209,0
8,18,0.6164499279463288,34.786341197918134,1691.5154864458273,1,1,1,50.013463581303924,15,0.9599998234750954,0.001041666858208482,0
8,19,0.5921352978799127,33.99614675577646,1691.5154864458273,1,0,0,0.0025398009443281747,9,0.9599998964909843,0.001041666778981149,0
8,20,0.6391112695858423,33.20270719225127,1691.5154864458273,0,1,0,0.008056456902880347,11,0.9599998764416344,0.001041666800736091,0
8,21,0.7446466861816718,28.006330733763843,1691.5154864458273,0,1,1,49.996933903238386,8,0.9599999242029725,0.0010416667489117118,0
8,22,0.5288923706854959,31.33652642271556,1691.5154864458273,0,4,0,0.008320363612806537,17,0.9599998197788528,0.0010416668622191634,0
9,1,0.670060791643559,29.072806949970797,1691.5154864458273,1,0,0,0.011939032144893804,17,0.9549998327978491,0.001047120602178866,0
9,2,0.6842143487208228,31.853352362372338,1691.5154864458273,0,1,1,50.001945282402936,13,0.954999859910859,0.0010471205724504938,0
9,3,0.7567123867573894,33.46887496453954,1691.5154864458273,1,0,2,100.00173307674198,14,0.9549998414832631,0.0010471205926556434,0
9,4,0.9502489131165556,30.465995413591795,1691.5154864458273,0,1,0,0.01420487898267633,11,0.9549998866258532,0.0010471205431585322,0
9,5,0.5480691819629833,32.73439292492693,1691.5154864458273,0,0,0,0.003356725207946462,5,0.9549999446292674,0.0010471204795600294,0
9,6,0.549897850076425,31.841512956200503,1691.5154864458273,2,1,1,50.0255627896284,13,0.954999859962928,0.0010471205723934021,0
9,7,0.6298989590321473,32.01475585372096,1691.5154864458273,0,1,0,0.0033216578176374807,16,0.9549998267089429,0.0010471206088551175,0
9,8,0.85412607820746,32.75644625683718,1691.5154864458273,0,1,1,49.99912900553124,8,0.9549999113471421,0.001047120516052593,0
9,9,0.8702682902805969,28.328655894568985,1691.5154864458273,0,1,3,150.0034036386887,14,0.9549998658285915,0.0010471205659619278,0
9,10,0.6214786309294206,30.940633831447588,1691.5154864458273,0,1,1,49.99447591250724,13,0.9549998639249406,0.0010471205680492078,0
9,11,0.7866954179052299,30.368545833856494,1691.5154864458273,0,0,0,0.007848082727484001,11,0.9549998869884957,0.0010471205427609088,0
9,12,0.8586304393122112,29.791801763191753,1691.5154864458273,0,0,1,50.00016021592219,6,0.9549999395280471,0.00104712048515332,0
9,13,0.9998095391444768,29.691432575770033,1691.5154864458273,1,1,1,50.033184374470025,12,0.9549998794635567,0.001047120551011714,0
9,14,0.5358480578708729,31.179598052238664,1691.5154864458273,0,1,1,49.99378849485845,11,0.9549998839702994,0.0010471205460702445,0
9,15,0.5394362876654473,30.512020871176727,1691.5154864458273,0,0,2,99.99217840894778,15,0.9549998451653324,0.0010471205886183961,0
9,16,0.8196545983720127,29.758881871383934,1691.5154864458273,1,2,0,0.0017725401854674742,18,0.9549998187846056,0.001047120617543849,0
9,17,0.865260099796838,33.77269552919448,1691.5154864458273,1,0,1,50.00222612298205,12,0.95499986289511,0.0010471205691783773,0
9,18,0.7427310384581676,34.48383937132834,1691.5154864458273,0,1,1,50.001577355476336,16,0.9549998133441653,0.0010471206235090828,0
9,19,0.7292412029458705,33.12430588128778,1691.5154864458273,0,0,0,0.0007653285900641257,9,0.9549998991455024,0.00104712052943122,0
9,20,0.5986733664907887,34.584114066423005,1691.5154864458273,0,3,1,50.00463711897134,14,0.9549998362012193,0.0010471205984472014,0
9,21,0.6740138379627667,34.68438468367435,1691.5154864458273,0,1,1,49.996858800572525,9,0.954999894395487,0.0010471205346394283,0
9,22,0.9099166095032496,28.02186590364423,1691.5154864458273,0,1,1,49.98377686199319,18,0.9549998293620875,0.0010471206059460465,0
10,1,0.7913543730585972,28.822052027451107,1691.5154864458273,1,1,2,100.00216288814117,19,0.9499998147388,0.0010526317842229763,0
10,2,0.8002913958940512,32.45460531251761,1691.5154864458273,1,0,1,50.01397458796053,14,0.949999846287091,0.0010526317492664087,0
10,3,0.617406900504833,33.899639277066896,1691.5154864458273,0,0,1,50.00531617761816,14,0.9499998394430584,0.001052631756849827,0
10,4,0.7100901715308146,32.75674167664144,1691.5154864458273,2,1,1,50.035691689662634,14,0.9499998448560997,0.0010526317508519952,0
10,5,0.9663302796532323,33.96045521678241,1691.5154864458273,0,0,1,49.99703236008953,5,0.949999942555364,0.0010526316425979385,0
10,6,0.8316071647341556,29.355158710862625,1691.5154864458273,2,2,1,50.021223186077066,17,0.949999831174001,0.0010526317660122205,0
10,7,0.5449425579594989,33.09291366019792,1691.5154864458273,1,0,3,149.99239202182275,17,0.9499998096776018,0.0010526317898309546,0
10,8,0.5086897102361516,34.05394271546562,1691.5154864458273,1,0,0,0.006488697484209034,9,0.9499998963150112,0.0010526316938337952,0
